word,rarity,reason
coverb,4,outside-filtered-American-60-80
coving,4,larger-level-not-approved
cowardy,4,outside-filtered-American-60-80
cowled,4,larger-level-not-approved
cowpea,4,larger-level-not-approved
cowper,4,outside-filtered-American-60-80
cowry,4,larger-level-not-approved
cowson,4,outside-filtered-American-60-80
coxa,4,larger-level-not-approved
coydog,4,larger-level-not-approved
coyed,4,larger-level-not-approved
coying,4,larger-level-not-approved
coz,3,larger-level-not-approved
craic,4,larger-level-not-approved
crania,4,outside-filtered-American-60-80
crap,2,outside-filtered-American-60-80
craped,4,larger-level-not-approved
crapper,4,outside-filtered-American-60-80
craps,3,outside-filtered-American-60-80
crapula,4,outside-filtered-American-60-80
crapy,4,larger-level-not-approved
creen,4,outside-filtered-American-60-80
crema,4,outside-filtered-American-60-80
crim,4,outside-filtered-American-60-80
crimper,4,larger-level-not-approved
cristal,4,outside-filtered-American-60-80
croc,4,larger-level-not-approved
croquis,4,larger-level-not-approved
crore,3,larger-level-not-approved
cru,4,larger-level-not-approved
cruck,4,larger-level-not-approved
cruft,4,outside-filtered-American-60-80
crump,3,larger-level-not-approved
crunk,4,outside-filtered-American-60-80
cruor,4,larger-level-not-approved
crus,4,larger-level-not-approved
crwth,4,larger-level-not-approved
csardas,4,larger-level-not-approved
cuarto,4,outside-filtered-American-60-80
cuatro,4,larger-level-not-approved
cubane,4,outside-filtered-American-60-80
cuirass,4,larger-level-not-approved
culchie,4,outside-filtered-American-60-80
culler,4,larger-level-not-approved
culver,3,larger-level-not-approved
cumball,4,outside-filtered-American-60-80
cundum,4,outside-filtered-American-60-80
cuneate,4,larger-level-not-approved
curette,4,larger-level-not-approved
curr,4,larger-level-not-approved
curva,4,outside-filtered-American-60-80
cuscus,4,larger-level-not-approved
cutis,4,larger-level-not-approved
cuttie,4,outside-filtered-American-60-80
cuvette,4,larger-level-not-approved
cwm,4,larger-level-not-approved
cyanate,4,larger-level-not-approved
cyanic,4,larger-level-not-approved
cyanin,4,larger-level-not-approved
cyanine,4,larger-level-not-approved
cyano,4,larger-level-not-approved
cyanose,4,outside-filtered-American-60-80
cycad,4,larger-level-not-approved
cycloid,4,larger-level-not-approved
cyning,4,outside-filtered-American-60-80
cypher,3,outside-filtered-American-60-80
cytosol,4,larger-level-not-approved
czardas,4,larger-level-not-approved
dabai,4,outside-filtered-American-60-80
dabster,4,larger-level-not-approved
dada,3,larger-level-not-approved
dadgum,4,larger-level-not-approved
daff,4,larger-level-not-approved
dagesh,4,outside-filtered-American-60-80
daggy,4,larger-level-not-approved
dagmar,4,outside-filtered-American-60-80
dah,3,larger-level-not-approved
dahl,4,larger-level-not-approved
dai,4,outside-filtered-American-60-80
daimyo,4,larger-level-not-approved
daisho,4,outside-filtered-American-60-80
daker,4,outside-filtered-American-60-80
dal,4,larger-level-not-approved
daleth,4,larger-level-not-approved
dalton,3,larger-level-not-approved
dammer,4,larger-level-not-approved
dampish,4,larger-level-not-approved
dampy,4,outside-filtered-American-60-80
dan,2,larger-level-not-approved
daniel,2,outside-filtered-American-60-80
dans,4,larger-level-not-approved
danza,4,outside-filtered-American-60-80
dap,3,larger-level-not-approved
dar,4,outside-filtered-American-60-80
darf,4,outside-filtered-American-60-80
dari,4,outside-filtered-American-60-80
darkey,4,outside-filtered-American-60-80
darkle,4,larger-level-not-approved
das,4,outside-filtered-American-60-80
dasein,4,outside-filtered-American-60-80
dass,4,outside-filtered-American-60-80
dassie,4,larger-level-not-approved
dato,4,larger-level-not-approved
daw,3,larger-level-not-approved
dawg,4,outside-filtered-American-60-80
dawing,4,larger-level-not-approved
daystar,4,larger-level-not-approved
dazibao,4,outside-filtered-American-60-80
dealie,4,outside-filtered-American-60-80
deas,4,outside-filtered-American-60-80
debag,4,larger-level-not-approved
debole,4,outside-filtered-American-60-80
debone,4,larger-level-not-approved
deburr,4,larger-level-not-approved
debye,4,larger-level-not-approved
decile,4,larger-level-not-approved
dedo,4,outside-filtered-American-60-80
dee,3,larger-level-not-approved
defence,4,outside-filtered-American-60-80
deffo,4,outside-filtered-American-60-80
defier,4,larger-level-not-approved
defrag,4,larger-level-not-approved
deg,4,outside-filtered-American-60-80
degum,4,larger-level-not-approved
dehisce,4,larger-level-not-approved
dehors,4,outside-filtered-American-60-80
deicide,4,larger-level-not-approved
dein,4,outside-filtered-American-60-80
deiseal,4,outside-filtered-American-60-80
dek,4,outside-filtered-American-60-80
deking,4,larger-level-not-approved
dekko,4,larger-level-not-approved
del,4,larger-level-not-approved
deletia,4,outside-filtered-American-60-80
delict,4,larger-level-not-approved
dem,4,outside-filtered-American-60-80
demain,4,outside-filtered-American-60-80
deman,4,outside-filtered-American-60-80
demit,4,larger-level-not-approved
demy,4,larger-level-not-approved
deo,4,outside-filtered-American-60-80
deontic,4,larger-level-not-approved
dep,4,outside-filtered-American-60-80
der,4,outside-filtered-American-60-80
derate,4,larger-level-not-approved
derecho,4,outside-filtered-American-60-80
dero,4,outside-filtered-American-60-80
des,4,outside-filtered-American-60-80
desex,4,larger-level-not-approved
desirer,4,larger-level-not-approved
desmoid,4,larger-level-not-approved
despect,4,outside-filtered-American-60-80
despeed,4,outside-filtered-American-60-80
despond,4,larger-level-not-approved
desport,4,outside-filtered-American-60-80
detent,4,larger-level-not-approved
detrain,4,larger-level-not-approved
dev,4,outside-filtered-American-60-80
deva,3,larger-level-not-approved
devi,4,outside-filtered-American-60-80
devoir,4,larger-level-not-approved
devoirs,4,larger-level-not-approved
devon,3,larger-level-not-approved
dexter,3,larger-level-not-approved
dey,3,larger-level-not-approved
dhamma,4,outside-filtered-American-60-80
dholak,4,outside-filtered-American-60-80
diablo,4,larger-level-not-approved
diabolo,4,larger-level-not-approved
dialog,3,outside-filtered-American-60-80
diarize,4,outside-filtered-American-60-80
diazene,4,outside-filtered-American-60-80
diazine,4,larger-level-not-approved
diazo,4,larger-level-not-approved
dib,4,larger-level-not-approved
dibber,4,larger-level-not-approved
dibbing,4,larger-level-not-approved
dick,2,outside-filtered-American-60-80
dickens,3,outside-filtered-American-60-80
dicker,4,outside-filtered-American-60-80
dicot,4,larger-level-not-approved
didst,4,larger-level-not-approved
dier,4,outside-filtered-American-60-80
dieses,4,larger-level-not-approved
diety,4,outside-filtered-American-60-80
digamma,4,larger-level-not-approved
digitus,4,outside-filtered-American-60-80
diglyph,4,outside-filtered-American-60-80
dika,4,outside-filtered-American-60-80
dimer,4,larger-level-not-approved
dimeter,4,larger-level-not-approved
dimpsey,4,outside-filtered-American-60-80
dinero,4,larger-level-not-approved
dinger,4,larger-level-not-approved
dink,3,larger-level-not-approved
dino,4,larger-level-not-approved
diopter,4,larger-level-not-approved
dirige,4,outside-filtered-American-60-80
diss,3,outside-filtered-American-60-80
distich,4,larger-level-not-approved
distro,4,outside-filtered-American-60-80
dit,3,larger-level-not-approved
ditzy,4,outside-filtered-American-60-80
djinn,4,outside-filtered-American-60-80
dls,4,outside-filtered-American-60-80
dobber,4,larger-level-not-approved
doco,4,outside-filtered-American-60-80
dogfood,4,outside-filtered-American-60-80
dogger,4,larger-level-not-approved
doggie,3,outside-filtered-American-60-80
doghead,4,outside-filtered-American-60-80
dogi,4,outside-filtered-American-60-80
doh,3,outside-filtered-American-60-80
doit,4,larger-level-not-approved
dolce,4,larger-level-not-approved
dolente,4,larger-level-not-approved
dolina,4,larger-level-not-approved
dolus,4,outside-filtered-American-60-80
dolven,4,outside-filtered-American-60-80
dom,3,larger-level-not-approved
dominus,4,outside-filtered-American-60-80
domus,4,outside-filtered-American-60-80
donga,4,larger-level-not-approved
donger,4,outside-filtered-American-60-80
doni,4,outside-filtered-American-60-80
donjon,4,larger-level-not-approved
donk,4,outside-filtered-American-60-80
donna,3,larger-level-not-approved
donner,4,outside-filtered-American-60-80
dono,4,outside-filtered-American-60-80
doo,4,outside-filtered-American-60-80
doober,4,outside-filtered-American-60-80
dood,4,outside-filtered-American-60-80
doofer,4,larger-level-not-approved
doona,4,larger-level-not-approved
dop,4,larger-level-not-approved
dopant,4,larger-level-not-approved
doplic,4,outside-filtered-American-60-80
dor,3,larger-level-not-approved
dord,4,outside-filtered-American-60-80
dorp,4,larger-level-not-approved
dors,4,larger-level-not-approved
dort,4,outside-filtered-American-60-80
dosa,4,larger-level-not-approved
dottle,4,larger-level-not-approved
douce,4,larger-level-not-approved
douceur,4,larger-level-not-approved
doufu,4,outside-filtered-American-60-80
douter,4,outside-filtered-American-60-80
doux,4,larger-level-not-approved
dow,3,larger-level-not-approved
drabble,4,larger-level-not-approved
draco,3,outside-filtered-American-60-80
draught,4,larger-level-not-approved
dreamt,4,outside-filtered-American-60-80
dreck,4,larger-level-not-approved
dreg,4,larger-level-not-approved
dreich,4,larger-level-not-approved
drek,4,outside-filtered-American-60-80
drey,4,larger-level-not-approved
drib,4,larger-level-not-approved
driveby,4,outside-filtered-American-60-80
droit,4,larger-level-not-approved
dromos,4,larger-level-not-approved
drongo,4,larger-level-not-approved
drow,4,outside-filtered-American-60-80
drugget,4,larger-level-not-approved
drydock,4,outside-filtered-American-60-80
dua,4,outside-filtered-American-60-80
dubash,4,outside-filtered-American-60-80
dubnium,4,larger-level-not-approved
duc,4,outside-filtered-American-60-80
duce,4,larger-level-not-approved
ducker,4,larger-level-not-approved
dudette,4,outside-filtered-American-60-80
dugong,4,larger-level-not-approved
dui,4,outside-filtered-American-60-80
duit,4,larger-level-not-approved
dulce,4,larger-level-not-approved
dulcify,4,larger-level-not-approved
dulse,4,larger-level-not-approved
dum,4,outside-filtered-American-60-80
duma,3,larger-level-not-approved
dunch,4,outside-filtered-American-60-80
duncy,4,outside-filtered-American-60-80
dunkel,4,outside-filtered-American-60-80
dunker,4,larger-level-not-approved
dunnage,4,larger-level-not-approved
dunnock,4,larger-level-not-approved
dunny,4,larger-level-not-approved
duomo,4,larger-level-not-approved
dupery,4,larger-level-not-approved
durn,4,larger-level-not-approved
durst,3,outside-filtered-American-60-80
dux,4,larger-level-not-approved
dwarves,3,outside-filtered-American-60-80
dwelled,4,outside-filtered-American-60-80
dykey,4,larger-level-not-approved
dykon,4,outside-filtered-American-60-80
dynast,4,larger-level-not-approved
dyne,4,larger-level-not-approved
dynes,4,larger-level-not-approved
dyno,4,outside-filtered-American-60-80
dyspnea,4,larger-level-not-approved
dysuria,4,larger-level-not-approved
dzo,4,larger-level-not-approved
eagre,4,larger-level-not-approved
eam,4,outside-filtered-American-60-80
earing,4,larger-level-not-approved
easeful,4,larger-level-not-approved
easter,2,outside-filtered-American-60-80
eau,4,larger-level-not-approved
ebooks,4,outside-filtered-American-60-80
ecarte,4,larger-level-not-approved
echt,4,larger-level-not-approved
ecky,4,outside-filtered-American-60-80
edaphic,4,larger-level-not-approved
eddress,4,outside-filtered-American-60-80
edh,4,larger-level-not-approved
edile,4,outside-filtered-American-60-80
edress,4,outside-filtered-American-60-80
eejit,4,larger-level-not-approved
eelpout,4,larger-level-not-approved
eend,4,outside-filtered-American-60-80
effacer,4,larger-level-not-approved
effet,4,outside-filtered-American-60-80
eft,4,larger-level-not-approved
efter,4,outside-filtered-American-60-80
eggar,4,larger-level-not-approved
egger,4,larger-level-not-approved
eggy,4,larger-level-not-approved
egosurf,4,outside-filtered-American-60-80
eid,4,outside-filtered-American-60-80
eidolon,4,larger-level-not-approved
ekki,4,outside-filtered-American-60-80
ekmek,4,outside-filtered-American-60-80
elative,4,larger-level-not-approved
ele,4,outside-filtered-American-60-80
eleet,4,outside-filtered-American-60-80
elegist,4,larger-level-not-approved
eles,4,outside-filtered-American-60-80
ellen,2,outside-filtered-American-60-80
elo,4,outside-filtered-American-60-80
elpee,4,outside-filtered-American-60-80
eluate,4,larger-level-not-approved
elute,4,larger-level-not-approved
emacs,4,outside-filtered-American-60-80
embolus,4,larger-level-not-approved
embrown,4,larger-level-not-approved
emergy,4,outside-filtered-American-60-80
emmer,4,larger-level-not-approved
emmet,3,larger-level-not-approved
empasm,4,outside-filtered-American-60-80
enam,4,outside-filtered-American-60-80
endian,4,outside-filtered-American-60-80
eng,4,larger-level-not-approved
engagor,4,outside-filtered-American-60-80
engawa,4,outside-filtered-American-60-80
english,1,larger-level-not-approved
enlace,4,larger-level-not-approved
ennead,4,larger-level-not-approved
ennuye,4,outside-filtered-American-60-80
enol,4,larger-level-not-approved
enology,4,larger-level-not-approved
enquiry,3,outside-filtered-American-60-80
enrol,4,outside-filtered-American-60-80
ensnarl,4,larger-level-not-approved
entotic,4,outside-filtered-American-60-80
entrain,4,larger-level-not-approved
environ,4,larger-level-not-approved
eolic,4,outside-filtered-American-60-80
eorl,4,outside-filtered-American-60-80
eoten,4,outside-filtered-American-60-80
ephebe,4,larger-level-not-approved
epicene,4,larger-level-not-approved
epigone,4,larger-level-not-approved
eponym,4,larger-level-not-approved
epopt,4,outside-filtered-American-60-80
eques,4,outside-filtered-American-60-80
erastes,4,outside-filtered-American-60-80
eric,2,outside-filtered-American-60-80
eros,3,larger-level-not-approved
erose,4,larger-level-not-approved
escheat,4,larger-level-not-approved
ese,4,outside-filtered-American-60-80
esh,4,outside-filtered-American-60-80
esker,4,larger-level-not-approved
esky,4,outside-filtered-American-60-80
espada,4,outside-filtered-American-60-80
espial,4,larger-level-not-approved
esprise,4,outside-filtered-American-60-80
ess,4,larger-level-not-approved
esse,4,larger-level-not-approved
essiac,4,outside-filtered-American-60-80
est,4,outside-filtered-American-60-80
estado,4,outside-filtered-American-60-80
este,4,outside-filtered-American-60-80
estival,4,larger-level-not-approved
estop,4,larger-level-not-approved
etendue,4,outside-filtered-American-60-80
etext,4,outside-filtered-American-60-80
eth,4,larger-level-not-approved
ethene,4,larger-level-not-approved
ethyne,4,larger-level-not-approved
etymon,4,larger-level-not-approved
eucaine,4,larger-level-not-approved
eudicot,4,outside-filtered-American-60-80
euonym,4,outside-filtered-American-60-80
euphroe,4,larger-level-not-approved
eupnea,4,larger-level-not-approved
eutopy,4,outside-filtered-American-60-80
eval,4,outside-filtered-American-60-80
evert,4,larger-level-not-approved
evzone,4,larger-level-not-approved
eww,4,larger-level-not-approved
exagram,4,outside-filtered-American-60-80
exclave,4,larger-level-not-approved
exeat,4,larger-level-not-approved
exedra,4,larger-level-not-approved
exonym,4,larger-level-not-approved
exoreic,4,outside-filtered-American-60-80
extance,4,outside-filtered-American-60-80
extropy,4,outside-filtered-American-60-80
exuvia,4,larger-level-not-approved
exuviae,4,larger-level-not-approved
exy,4,outside-filtered-American-60-80
eyer,4,larger-level-not-approved
eyne,4,outside-filtered-American-60-80
eyot,4,larger-level-not-approved
eyra,4,larger-level-not-approved
eyrie,4,outside-filtered-American-60-80
eyry,4,outside-filtered-American-60-80
fabella,4,outside-filtered-American-60-80
fabler,4,larger-level-not-approved
fabrica,4,outside-filtered-American-60-80
facer,4,larger-level-not-approved
factum,4,outside-filtered-American-60-80
fada,4,outside-filtered-American-60-80
fader,4,larger-level-not-approved
fadge,4,larger-level-not-approved
faeces,3,outside-filtered-American-60-80
fagotti,4,outside-filtered-American-60-80
fah,4,larger-level-not-approved
fahl,4,outside-filtered-American-60-80
fairie,4,outside-filtered-American-60-80
fakeer,4,larger-level-not-approved
falt,4,outside-filtered-American-60-80
familia,4,outside-filtered-American-60-80
famulus,4,larger-level-not-approved
fand,4,outside-filtered-American-60-80
fane,4,larger-level-not-approved
fankle,4,outside-filtered-American-60-80
fanware,4,outside-filtered-American-60-80
fanwear,4,outside-filtered-American-60-80
faqir,4,larger-level-not-approved
farb,4,outside-filtered-American-60-80
farby,4,outside-filtered-American-60-80
fard,4,larger-level-not-approved
farl,4,larger-level-not-approved
fart,3,outside-filtered-American-60-80
fartlek,4,larger-level-not-approved
fasces,4,larger-level-not-approved
fascine,4,larger-level-not-approved
fatwah,4,larger-level-not-approved
favour,4,outside-filtered-American-60-80
fawce,4,outside-filtered-American-60-80
feague,4,outside-filtered-American-60-80
feceate,4,outside-filtered-American-60-80
feck,4,larger-level-not-approved
feddle,4,outside-filtered-American-60-80
feist,4,larger-level-not-approved
fellah,4,larger-level-not-approved
fellate,4,larger-level-not-approved
fem,4,larger-level-not-approved
femina,4,outside-filtered-American-60-80
fer,4,outside-filtered-American-60-80
ferash,4,outside-filtered-American-60-80
fere,4,outside-filtered-American-60-80
fermata,4,larger-level-not-approved
fermi,4,larger-level-not-approved
fermion,4,larger-level-not-approved
ferril,4,outside-filtered-American-60-80
ferrum,4,outside-filtered-American-60-80
fervour,4,outside-filtered-American-60-80
fescue,4,larger-level-not-approved
fet,4,outside-filtered-American-60-80
fetor,4,larger-level-not-approved
fetta,4,outside-filtered-American-60-80
feu,4,larger-level-not-approved
feygele,4,outside-filtered-American-60-80
fibre,4,outside-filtered-American-60-80
fic,4,outside-filtered-American-60-80
fideo,4,outside-filtered-American-60-80
figgy,4,outside-filtered-American-60-80
fil,4,larger-level-not-approved
fila,4,larger-level-not-approved
filk,4,outside-filtered-American-60-80
filmic,4,larger-level-not-approved
fils,4,larger-level-not-approved
filum,4,larger-level-not-approved
finito,4,larger-level-not-approved
finna,4,outside-filtered-American-60-80
fino,4,larger-level-not-approved
fiqh,4,outside-filtered-American-60-80
firkin,4,larger-level-not-approved
fisc,4,larger-level-not-approved
fisking,4,outside-filtered-American-60-80
fisting,4,larger-level-not-approved
fitnah,4,outside-filtered-American-60-80
fitra,4,outside-filtered-American-60-80
fitt,4,outside-filtered-American-60-80
flagger,4,larger-level-not-approved
flam,4,larger-level-not-approved
flamage,4,outside-filtered-American-60-80
flamen,4,larger-level-not-approved
flamer,4,larger-level-not-approved
flauta,4,larger-level-not-approved
flava,4,outside-filtered-American-60-80
flavid,4,outside-filtered-American-60-80
flavour,4,outside-filtered-American-60-80
fleadh,4,outside-filtered-American-60-80
fledge,4,larger-level-not-approved
fleer,4,larger-level-not-approved
flemish,3,outside-filtered-American-60-80
flet,4,outside-filtered-American-60-80
fletch,4,larger-level-not-approved
fleur,4,outside-filtered-American-60-80
flexor,4,larger-level-not-approved
flic,4,larger-level-not-approved
floc,4,larger-level-not-approved
flor,4,outside-filtered-American-60-80
fluffer,4,larger-level-not-approved
fluier,4,outside-filtered-American-60-80
flunkey,4,outside-filtered-American-60-80
fluoro,4,outside-filtered-American-60-80
fluter,4,larger-level-not-approved
flyer,3,outside-filtered-American-60-80
fnord,4,outside-filtered-American-60-80
foetid,4,outside-filtered-American-60-80
foetor,4,outside-filtered-American-60-80
foetus,3,outside-filtered-American-60-80
fogey,4,outside-filtered-American-60-80
foi,4,outside-filtered-American-60-80
folium,4,larger-level-not-approved
fon,4,outside-filtered-American-60-80
fonds,4,larger-level-not-approved
fondu,4,outside-filtered-American-60-80
fons,4,outside-filtered-American-60-80
foo,4,larger-level-not-approved
foob,4,outside-filtered-American-60-80
foobar,4,outside-filtered-American-60-80
foofy,4,outside-filtered-American-60-80
foon,4,larger-level-not-approved
footpad,4,larger-level-not-approved
fora,3,outside-filtered-American-60-80
forb,4,larger-level-not-approved
forcer,4,larger-level-not-approved
forex,4,outside-filtered-American-60-80
forfend,4,larger-level-not-approved
forlese,4,outside-filtered-American-60-80
forlest,4,outside-filtered-American-60-80
forlore,4,outside-filtered-American-60-80
formate,4,larger-level-not-approved
formica,4,larger-level-not-approved
formule,4,outside-filtered-American-60-80
fortis,4,larger-level-not-approved
foss,4,larger-level-not-approved
fother,4,outside-filtered-American-60-80
fou,4,larger-level-not-approved
fousty,4,outside-filtered-American-60-80
foutre,4,outside-filtered-American-60-80
fovea,4,larger-level-not-approved
fower,4,outside-filtered-American-60-80
fowler,3,larger-level-not-approved
fra,3,larger-level-not-approved
fractus,4,larger-level-not-approved
frag,4,larger-level-not-approved
fragor,4,outside-filtered-American-60-80
fraise,4,larger-level-not-approved
franger,4,outside-filtered-American-60-80
frass,4,larger-level-not-approved
frater,4,larger-level-not-approved
french,1,larger-level-not-approved
freon,4,outside-filtered-American-60-80
fribble,4,larger-level-not-approved
friendo,4,outside-filtered-American-60-80
fringer,4,outside-filtered-American-60-80
frisbee,3,larger-level-not-approved
friseur,4,larger-level-not-approved
frivol,4,larger-level-not-approved
froe,4,larger-level-not-approved
fromage,4,outside-filtered-American-60-80
frore,4,larger-level-not-approved
frosk,4,outside-filtered-American-60-80
frug,4,larger-level-not-approved
fud,4,larger-level-not-approved
fuga,4,outside-filtered-American-60-80
fugazi,4,outside-filtered-American-60-80
fulfil,3,outside-filtered-American-60-80
fumer,4,larger-level-not-approved
fumetto,4,outside-filtered-American-60-80
funda,4,outside-filtered-American-60-80
fundae,4,outside-filtered-American-60-80
fundaes,4,outside-filtered-American-60-80
fundas,4,outside-filtered-American-60-80
fundi,4,larger-level-not-approved
fundus,4,larger-level-not-approved
fungo,4,larger-level-not-approved
furan,4,larger-level-not-approved
furcula,4,larger-level-not-approved
furore,4,outside-filtered-American-60-80
furphy,4,outside-filtered-American-60-80
fusain,4,larger-level-not-approved
fuscous,4,larger-level-not-approved
fusil,4,larger-level-not-approved
fut,4,outside-filtered-American-60-80
fute,4,outside-filtered-American-60-80
futtock,4,larger-level-not-approved
fylfot,4,larger-level-not-approved
gabber,4,larger-level-not-approved
gabbro,4,larger-level-not-approved
gabion,4,larger-level-not-approved
gack,4,outside-filtered-American-60-80
gaduin,4,outside-filtered-American-60-80
gafiate,4,outside-filtered-American-60-80
gage,3,larger-level-not-approved
gager,4,larger-level-not-approved
gagger,4,larger-level-not-approved
gaijin,4,larger-level-not-approved
gaja,4,outside-filtered-American-60-80
gakuran,4,outside-filtered-American-60-80
galah,4,larger-level-not-approved
galileo,4,outside-filtered-American-60-80
galoshe,4,outside-filtered-American-60-80
gam,3,larger-level-not-approved
gamba,4,larger-level-not-approved
gamboge,4,larger-level-not-approved
gamelan,4,larger-level-not-approved
gamp,4,larger-level-not-approved
gams,4,larger-level-not-approved
gan,3,larger-level-not-approved
ganef,4,larger-level-not-approved
ganga,4,outside-filtered-American-60-80
ganger,4,larger-level-not-approved
gangue,4,larger-level-not-approved
gank,4,outside-filtered-American-60-80
gans,4,outside-filtered-American-60-80
gaol,4,outside-filtered-American-60-80
gaoler,4,outside-filtered-American-60-80
gaper,4,larger-level-not-approved
gard,4,outside-filtered-American-60-80
garda,4,larger-level-not-approved
gardai,4,larger-level-not-approved
garget,4,larger-level-not-approved
garth,3,larger-level-not-approved
gasify,4,larger-level-not-approved
gasser,4,larger-level-not-approved
gast,4,larger-level-not-approved
gat,3,larger-level-not-approved
gata,4,outside-filtered-American-60-80
gato,4,outside-filtered-American-60-80
gatta,4,outside-filtered-American-60-80
gau,4,outside-filtered-American-60-80
gaud,4,larger-level-not-approved
gauger,4,larger-level-not-approved
gaum,4,larger-level-not-approved
gaur,4,larger-level-not-approved
gauss,3,larger-level-not-approved
gaydar,4,larger-level-not-approved
geat,4,outside-filtered-American-60-80
geekasm,4,outside-filtered-American-60-80
geekery,4,outside-filtered-American-60-80
geekly,4,outside-filtered-American-60-80
geep,4,outside-filtered-American-60-80
geez,3,outside-filtered-American-60-80
gelati,4,larger-level-not-approved
gele,4,outside-filtered-American-60-80
gelt,4,larger-level-not-approved
gemma,3,larger-level-not-approved
genitor,4,larger-level-not-approved
genizah,4,outside-filtered-American-60-80
genoa,3,larger-level-not-approved
genu,4,larger-level-not-approved
gerefa,4,outside-filtered-American-60-80
german,2,larger-level-not-approved
geta,4,larger-level-not-approved
ghazwa,4,outside-filtered-American-60-80
ghi,4,larger-level-not-approved
ghillie,4,larger-level-not-approved
giallo,4,outside-filtered-American-60-80
gib,4,larger-level-not-approved
giddyup,4,larger-level-not-approved
gila,3,outside-filtered-American-60-80
gillion,4,outside-filtered-American-60-80
gimbal,4,larger-level-not-approved
gimel,4,larger-level-not-approved
gimmer,4,outside-filtered-American-60-80
gina,4,outside-filtered-American-60-80
ging,4,outside-filtered-American-60-80
ginge,4,outside-filtered-American-60-80
gingiva,4,larger-level-not-approved
gingko,4,outside-filtered-American-60-80
gink,4,larger-level-not-approved
ginner,4,larger-level-not-approved
girn,4,larger-level-not-approved
girning,4,larger-level-not-approved
gisarme,4,larger-level-not-approved
gismu,4,outside-filtered-American-60-80
gitano,4,outside-filtered-American-60-80
giusto,4,outside-filtered-American-60-80
gladius,4,outside-filtered-American-60-80
glagol,4,outside-filtered-American-60-80
glaire,4,larger-level-not-approved
glaive,4,larger-level-not-approved
glazer,4,larger-level-not-approved
gleba,4,larger-level-not-approved
glebe,4,larger-level-not-approved
glede,4,larger-level-not-approved
gleed,4,larger-level-not-approved
gliadin,4,larger-level-not-approved
gloater,4,larger-level-not-approved
globus,4,outside-filtered-American-60-80
glom,4,larger-level-not-approved
glomp,4,outside-filtered-American-60-80
gloria,3,larger-level-not-approved
gloze,4,larger-level-not-approved
gluggy,4,outside-filtered-American-60-80
glume,4,larger-level-not-approved
glurge,4,outside-filtered-American-60-80
glurgy,4,outside-filtered-American-60-80
glutin,4,outside-filtered-American-60-80
glycine,4,larger-level-not-approved
glyptic,4,larger-level-not-approved
gnar,4,larger-level-not-approved
gnawer,4,larger-level-not-approved
gnomon,4,larger-level-not-approved
gnostic,3,larger-level-not-approved
goa,3,larger-level-not-approved
goaler,4,outside-filtered-American-60-80
gobby,4,outside-filtered-American-60-80
goby,4,larger-level-not-approved
godwit,4,larger-level-not-approved
goglet,4,larger-level-not-approved
goil,4,outside-filtered-American-60-80
gol,4,outside-filtered-American-60-80
gola,4,outside-filtered-American-60-80
goldarn,4,larger-level-not-approved
goldurn,4,outside-filtered-American-60-80
gombeen,4,larger-level-not-approved
gooch,4,outside-filtered-American-60-80
goodie,3,outside-filtered-American-60-80
goodo,4,larger-level-not-approved
goog,4,larger-level-not-approved
goolie,4,larger-level-not-approved
gopuram,4,outside-filtered-American-60-80
gorger,4,larger-level-not-approved
gos,4,larger-level-not-approved
gothic,3,larger-level-not-approved
goto,4,outside-filtered-American-60-80
gotra,4,outside-filtered-American-60-80
goujon,4,outside-filtered-American-60-80
gousset,4,outside-filtered-American-60-80
grabass,4,outside-filtered-American-60-80
gracias,4,outside-filtered-American-60-80
gradian,4,outside-filtered-American-60-80
graf,4,outside-filtered-American-60-80
grama,4,larger-level-not-approved
gramme,4,outside-filtered-American-60-80
grana,4,larger-level-not-approved
granda,4,outside-filtered-American-60-80
grande,4,outside-filtered-American-60-80
grannie,4,outside-filtered-American-60-80
grantor,4,larger-level-not-approved
granum,4,larger-level-not-approved
grappa,4,larger-level-not-approved
gravlax,4,larger-level-not-approved
grazier,4,larger-level-not-approved
greave,4,larger-level-not-approved
greeble,4,outside-filtered-American-60-80
greek,2,larger-level-not-approved
greeny,4,larger-level-not-approved
greeve,4,outside-filtered-American-60-80
grep,4,outside-filtered-American-60-80
grey,2,outside-filtered-American-60-80
gribble,4,larger-level-not-approved
grift,4,larger-level-not-approved
grigio,4,outside-filtered-American-60-80
grigri,4,larger-level-not-approved
grike,4,outside-filtered-American-60-80
grinch,3,larger-level-not-approved
grito,4,outside-filtered-American-60-80
grogram,4,larger-level-not-approved
grok,4,larger-level-not-approved
grot,4,larger-level-not-approved
grouty,4,larger-level-not-approved
groyne,4,outside-filtered-American-60-80
grue,4,larger-level-not-approved
grundle,4,outside-filtered-American-60-80
grunger,4,outside-filtered-American-60-80
grus,4,outside-filtered-American-60-80
guanaco,4,larger-level-not-approved
guapo,4,outside-filtered-American-60-80
gubbins,4,larger-level-not-approved
gudgeon,4,larger-level-not-approved
guiser,4,outside-filtered-American-60-80
gul,4,larger-level-not-approved
gula,4,larger-level-not-approved
gules,4,larger-level-not-approved
gumba,4,outside-filtered-American-60-80
gummer,4,larger-level-not-approved
gunport,4,outside-filtered-American-60-80
gunsel,4,larger-level-not-approved
gunyah,4,larger-level-not-approved
gurnard,4,larger-level-not-approved
gurner,4,larger-level-not-approved
gybe,4,outside-filtered-American-60-80
